id,sales
3000888,3.038452821150472
3000889,-1.4666447599542556
3000890,15.439610264771618
3000891,908.3224010794695
3000892,-1.0740915359780012
3000893,170.89319291527266
3000894,8.919167172267818
3000895,143.2994391348666
3000896,277.73712307751276
3000897,8.369991933071438
3000898,57.61723515373643
3000899,47.77131705944482
3000900,951.5976671803221
3000901,8.394675415553747
3000902,-0.9617846414748632
3000903,26.218217524658126
3000904,23.55287330668279
3000905,-0.38680431930482584
3000906,114.70220810249467
3000907,8.264975703379504
3000908,34.28267816232303
3000909,12.084577924772692
3000910,32.988740737113346
3000911,3.126958565607349
3000912,158.1045258601213
3000913,84.5357691629885
3000914,2.895533949388709
3000915,5.34526854767924
3000916,146.28688429989157
3000917,39.40663424574847
3000918,2153.4139511064277
3000919,74.53880902875511
3000920,10.002942914291268
3000921,14.21476412649784
3000922,9.904080155600866
3000923,11.822031083982694
3000924,1083.704367995294
3000925,10.467503206847631
3000926,110.76537997796417
3000927,17.511366549138682
3000928,604.2432384017494
3000929,241.27544427990517
3000930,198.37057525216372
3000931,98.85448416005427
3000932,37.73096278298641
3000933,2223.167410506486
3000934,23.214205210571233
3000935,10.046412748756403
3000936,29.452362757681936
3000937,20.883780552273684
3000938,11.579626105436088
3000939,141.83267832047048
3000940,15.208028194733156
3000941,16.455917638052487
3000942,-1.8994789723685308
3000943,14.564596455295742
3000944,12.268390075583515
3000945,178.49075508514997
3000946,146.9516421844383
3000947,12.307051778485034
3000948,15.021927425503034
3000949,149.1464601899013
3000950,55.96618101879564
3000951,2001.0314013744437
3000952,52.496625308046575
3000953,13.420851208194211
3000954,15.422599743649176
3000955,15.279147522041683
3000956,41.65589303494535
3000957,2430.756566266938
3000958,15.857128173309807
3000959,435.17081355721416
3000960,17.66627593651269
3000961,1040.4938777137302
3000962,372.7416767502813
3000963,307.5819767702588
3000964,199.41554161185195
3000965,171.41720410411835
3000966,3306.375993758864
3000967,29.29259087729364
3000968,9.769258232752826
3000969,47.66157541527062
3000970,64.40203058971879
3000971,16.696129238097
3000972,241.18530755739852
3000973,15.797859704774012
3000974,22.823443263234143
3000975,51.596945413711175
3000976,149.36377941640882
3000977,11.495019336497364
3000978,401.32148495992715
3000979,407.91656536727817
3000980,12.304307513347101
3000981,40.43482892637097
3000982,297.72731195284666
3000983,86.37344441494373
3000984,2181.2678832014344
3000985,51.345394666178656
3000986,21.925082220742837
3000987,13.184948947312595
3000988,8.735338403988743
3000989,0.3671473986703937
3000990,1402.338457250789
3000991,9.625578371701264
3000992,97.66541553221876
3000993,16.373066889323912
3000994,523.8106041821658
3000995,203.46030776689352
3000996,134.47778629881776
3000997,80.11928560003614
3000998,8.412419415844202
3000999,2280.4477504542715
3001000,21.27764986068239
3001001,9.290386849276551
3001002,19.506305385711826
3001003,8.761706367924107
3001004,9.682087046798628
3001005,121.1997335287127
3001006,13.567164277241421
3001007,-1.3308063656114424
3001008,-18.73341948806288
3001009,-0.4726890795369041
3001010,11.48824686606875
3001011,130.13438032178922
3001012,113.98813471540667
3001013,11.321983684230345
3001014,13.6985776002061
3001015,92.01715370026115
3001016,37.67468505459371
3001017,1555.1386676758912
3001018,30.188073064042527
3001019,11.578753845122371
3001020,15.816966471424987
3001021,11.546988472618652
3001022,11.89229221969515
3001023,1587.9677338387787
3001024,12.4372292747962
3001025,151.05420270784902
3001026,18.900781053450952
3001027,609.5227333187721
3001028,243.68588231440933
3001029,165.80931538065278
3001030,102.97729825703708
3001031,27.103357133950713
3001032,2545.628054410075
3001033,24.092103152203613
3001034,11.922398055296597
3001035,30.97288886047601
3001036,23.50373896496007
3001037,12.493737234637827
3001038,139.14296335503667
3001039,16.388090855156303
3001040,21.799570293780867
3001041,8.567043450016337
3001042,21.786239310564564
3001043,14.1202591449724
3001044,156.0119715821741
3001045,162.62690404051486
3001046,13.953995009459678
3001047,16.330593932225597
3001048,112.88352634032327
3001049,47.873082842088095
3001050,1696.1633993393457
3001051,49.08779023857156
3001052,13.739723133341514
3001053,7.3767418029854745
3001054,3.4761823543002484
3001055,4.009151620183323
3001056,886.4757239734798
3001057,4.103050322583077
3001058,46.75871133447055
3001059,10.350873083164922
3001060,583.534670808805
3001061,135.53188189248982
3001062,116.10074091964701
3001063,69.48215321626745
3001064,14.725020493637592
3001065,1799.96131541532
3001066,9.06092464615853
3001067,4.596079787901272
3001068,21.84458015432493
3001069,-4.402059155813898
3001070,4.023749080739504
3001071,112.44449953476767
3001072,7.687683796494634
3001073,-16.243419821067068
3001074,-24.368284392257884
3001075,27.802181440237817
3001076,6.232616854675177
3001077,195.8994967759016
3001078,138.57847781379928
3001079,6.0048342891409465
3001080,7.8349684132007225
3001081,93.62239436538118
3001082,58.126608269272964
3001083,1266.3697523158355
3001084,5.535351825568171
3001085,2.965257945655692
3001086,25.59527333715713
3001087,21.462704893722943
3001088,14.234571626131379
3001089,1449.7469835219997
3001090,22.182893644356305
3001091,154.98513811613256
3001092,27.824938588361025
3001093,605.1255480058239
3001094,237.61198083997513
3001095,220.4669996178565
3001096,112.12610688475718
3001097,45.53704596173749
3001098,2208.8732794806415
3001099,34.582772966208786
3001100,21.86793234971649
3001101,36.53757487857432
3001102,19.587544754703888
3001103,22.171068466002815
3001104,133.49800900846597
3001105,26.691227942586877
3001106,-0.07956328317690442
3001107,-9.829852964361766
3001108,40.54702316646164
3001109,23.764649563978807
3001110,149.3884772229959
3001111,174.8374629468946
3001112,23.705720271439382
3001113,25.88664460797012
3001114,121.99358661745808
3001115,76.41191361268187
3001116,1885.5441642696094
3001117,35.49053755953047
3001118,24.086049542577026
3001119,2.6317555725841704
3001120,-2.255642318173279
3001121,-0.5009882457548045
3001122,1065.655200459551
3001123,-1.508820781742801
3001124,50.31141520196603
3001125,4.771485329039697
3001126,583.388752937728
3001127,36.38001012876012
3001128,83.71553030793206
3001129,107.35216307823316
3001130,14.071835565528595
3001131,1745.9560863196323
3001132,10.89594509824616
3001133,-1.4828683037995998
3001134,20.212672741766063
3001135,4.2604518304751515
3001136,-1.23038517907891
3001137,63.99964697134321
3001138,2.236853178799024
3001139,-30.214969683993093
3001140,-21.38051155628829
3001141,-12.255772535685828
3001142,0.10286342461528153
3001143,85.14042844508057
3001144,81.75478642359525
3001145,-0.00802345717722619
3001146,1.9781329321629713
3001147,74.54945365327308
3001148,35.528554409904935
3001149,1099.489567077709
3001150,0.7475438787001245
3001151,0.8100294048696921
3001152,2.6177924197759643
3001153,-1.8924420412046095
3001154,5.115289500116562
3001155,2488.995275666677
3001156,-1.4580303825512304
3001157,267.0770451425748
3001158,5.633862825424324
3001159,630.3249124120586
3001160,473.49105845153264
3001161,313.0551933163532
3001162,226.01813186303158
3001163,54.79386656088701
3001164,3302.139619930703
3001165,14.105330467838208
3001166,-1.4321258207297405
3001167,28.237391843631094
3001168,19.943520871447774
3001169,-0.5466168269193139
3001170,129.14423119800173
3001171,4.533248246462838
3001172,18.979140889932484
3001173,-9.997757361663563
3001174,53.49607593876877
3001175,0.907437441195937
3001176,176.37439114437302
3001177,213.90518389784373
3001178,0.7235799034632016
3001179,3.3701591179860886
3001180,183.57482142892138
3001181,56.06597081652246
3001182,2107.503501640163
3001183,33.92866096744322
3001184,4.099499553691863
3001185,14.849710582455236
3001186,14.185861414791194
3001187,23.968546367821368
3001188,2321.166038745822
3001189,14.749285181293693
3001190,451.15288103353794
3001191,18.877609468520603
3001192,474.2828995432373
3001193,510.9005404357533
3001194,189.57780711250746
3001195,183.99039251145697
3001196,54.312495633173484
3001197,2818.682013279637
3001198,25.136798846666302
3001199,10.726411483259906
3001200,43.69156840142714
3001201,67.56905767375838
3001202,15.185995901842599
3001203,155.28705520810382
3001204,16.12050579995196
3001205,28.67684457825903
3001206,46.648092000161306
3001207,86.04246685765226
3001208,12.295720050185604
3001209,104.62921047545429
3001210,172.1414241115207
3001211,13.636110839754068
3001212,16.24469476198943
3001213,154.4056010150839
3001214,72.4515532673336
3001215,2772.385359193048
3001216,76.57078551401855
3001217,18.6027334919347
3001218,31.067959795316106
3001219,26.849190823726886
3001220,29.458906137146606
3001221,2543.039462907792
3001222,27.739431149067276
3001223,230.37758926581722
3001224,34.189155500702086
3001225,854.697905084591
3001226,396.0357317430779
3001227,300.5918007506816
3001228,171.19371192105746
3001229,65.35693064347745
3001230,3388.24510742339
3001231,40.08134003722039
3001232,27.451688036348276
3001233,49.05266630813464
3001234,36.843441908037654
3001235,27.697701630821456
3001236,173.35800004163053
3001237,33.051136607567734
3001238,25.029496341014017
3001239,15.105226449386304
3001240,68.56298368374969
3001241,29.369780358177636
3001242,165.87508486438446
3001243,214.73269750318548
3001244,29.411388562483886
3001245,31.734181471247936
3001246,149.36792808572375
3001247,90.12775235949285
3001248,2030.621431331305
3001249,42.8341737228466
3001250,29.976168943434445
3001251,1.7092712773825687
3001252,-2.656866023801931
3001253,16.517001458374025
3001254,2006.3030995884408
3001255,-2.2643129190349667
3001256,294.207054059906
3001257,7.427595083489348
3001258,515.0892782688866
3001259,576.1740058867808
3001260,151.50097902760635
3001261,130.15561746795223
3001262,103.40977584486038
3001263,1971.5390039111999
3001264,20.66457809477179
3001265,-2.1520043556017736
3001266,35.757262499688494
3001267,31.11776706251758
3001268,-1.5770229605481312
3001269,190.13328142379123
3001270,7.917632073005574
3001271,82.74796619789439
3001272,21.544451071139026
3001273,81.44941270602442
3001274,1.857393172904033
3001275,196.5367236243705
3001276,253.8014078732766
3001277,1.40519496150135
3001278,3.8536984258540468
3001279,264.4989772393518
3001280,59.10638891026835
3001281,2637.8847821233066
3001282,72.0409496746478
3001283,13.770544171815182
3001284,12.846167269992565
3001285,13.986738468867072
3001286,16.742096401722794
3001287,2424.1109199807197
3001288,14.564719120135196
3001289,319.2842675947817
3001290,16.48145143071843
3001291,707.3871325567767
3001292,379.1802211947758
3001293,396.90564219287916
3001294,200.11450302545703
3001295,65.67686934960642
3001296,3503.5809211843675
3001297,20.991625881728645
3001298,9.76066980869809
3001299,42.71914885843103
3001300,109.76679245762159
3001301,14.987188012528705
3001302,227.92470079065149
3001303,14.051253285030345
3001304,107.27424217274259
3001305,73.49476988792887
3001306,150.0570717358349
3001307,10.938852100797128
3001308,189.89839901898418
3001309,322.35552280787965
3001310,12.189805957770577
3001311,14.356599925113553
3001312,168.58849471694919
3001313,64.59358841168118
3001314,2120.7920659571946
3001315,130.78400839066916
3001316,13.631095260151017
3001317,6.9958115983439395
3001318,1.1756097504671124
3001319,12.135354108022957
3001320,2028.1486207276896
3001321,1.922429856386116
3001322,160.42176663955047
3001323,9.552273599346396
3001324,649.902637824326
3001325,194.89957683975666
3001326,96.10044743394822
3001327,219.08837511662426
3001328,25.34527657646364
3001329,2825.7512791489435
3001330,18.910862024368527
3001331,2.5984527988392685
3001332,42.34176358768934
3001333,34.69547108464166
3001334,1.4347073915155395
3001335,108.65571437605267
3001336,5.522061405286235
3001337,-10.161308780274378
3001338,3.7075138548401974
3001339,35.56737364654274
3001340,3.8659719727207724
3001341,83.50922172668771
3001342,111.41290844360257
3001343,5.1780438261853
3001344,9.079337385626234
3001345,79.4952284492197
3001346,59.073518354583854
3001347,1644.445277854807
